GRB,transit,seed,ra_max,dec_max,max_sigma,region_size_deg,trials_factor,p_pre,p_post,sigma_post
GRB150101641,transit_1,GRB150101641_transit_1FINAL_C0,187.82226562499997,-11.148898759848649,1.3557036811045493,0.3,1.0,0.0875967338641842,0.0875967338641842,1.3557036811045493
GRB150101641,transit_2,GRB150101641_transit_2FINAL_C0,187.734375,-10.996860565588975,1.118895030329628,0.3,1.0,0.13159246168291738,0.13159246168291738,1.118895030329628
GRB150110923,transit_1,GRB150110923_transit_1FINAL_C0,289.599609375,32.66414051625443,0.9715356023798161,0.3,1.0,0.16564081652928042,0.16564081652928042,0.9715356023798164
GRB150819440,transit_2,GRB150819440_transit_2FINAL_C0,59.10644531249999,39.838439976999084,1.7703661717703136,0.3,1.0,0.03833308063179064,0.03833308063179064,1.7703661717703132
GRB151229285,transit_1,GRB151229285_transit_1FINAL_C0,329.58984375,-20.941948709223198,0.30793214538353914,0.3,1.0,0.37906698250196436,0.37906698250196436,0.30793214538353925
GRB151229285,transit_2,GRB151229285_transit_2FINAL_C0,329.3701171875,-20.582914410065612,1.0901161336495324,0.3,1.0,0.13783099512561492,0.13783099512561492,1.0901161336495326
GRB160612842,transit_1,GRB160612842_transit_1FINAL_C0,348.5302734375,-25.11770081540115,0.06880673956181263,0.3,1.0,0.47257172670503445,0.47257172670503445,0.06880673956181256
GRB160612842,transit_2,GRB160612842_transit_2FINAL_C0,348.5302734375,-25.61308321640182,1.1215214577056019,0.3,1.0,0.13103298151861353,0.13103298151861353,1.1215214577056016
GRB160624477,transit_1,GRB160624477_transit_1FINAL_C0,330.3369140625,29.913892184660277,0.7180468796360013,0.3,1.0,0.23636419092808314,0.23636419092808314,0.7180468796360014
GRB160624477,transit_2,GRB160624477_transit_2FINAL_C0,330.3369140625,29.913892184660277,0.676272325749798,0.3,1.0,0.24943387994935318,0.24943387994935318,0.6762723257497978
GRB160714097,transit_2,GRB160714097_transit_2FINAL_C0,235.09717314487634,63.91745629014056,1.6095917670987259,0.3,1.0,0.05374350336068712,0.05374350336068712,1.6095917670987252
GRB160821937,transit_1,GRB160821937_transit_1FINAL_C0,280.59265442404006,62.36744978638359,1.4133265660758907,0.3,1.0,0.07877986312875607,0.07877986312875607,1.4133265660758902
GRB170206453,transit_2,GRB170206453_transit_2FINAL_C0,212.51953124999997,14.593118211222858,1.6042027023564671,0.3,1.0,0.05433468963425081,0.05433468963425081,1.6042027023564667
GRB170318644,transit_1,GRB170318644_transit_1FINAL_C0,284.2822265625,6.579592944977634,0.0,0.3,1.0,0.5,0.5,0.0
GRB170318644,transit_2,GRB170318644_transit_2FINAL_C0,284.37011718749994,6.579592944977634,1.7485844348485973,0.3,1.0,0.04018143938787622,0.04018143938787622,1.7485844348485973
