GRB,seed,ra_max,dec_max,max_sigma,region_size_deg
GRB160821937,114,279.19435215946845,62.226288621156016,0.7929513242880785,0.5
GRB160821937,74,280.425,62.32040082727501,0.7771615776303061,0.5
GRB160821937,118,280.6281407035176,62.46153346356341,1.4773977348493181,0.5
GRB160821937,8,279.3654822335026,62.743671240086655,0.9900478471657203,0.5
GRB160821937,79,280.22727272727275,62.602623517095594,2.7013158357549494,0.5
GRB160821937,7,279.3813559322034,62.79067778446466,1.2446486459232562,0.5
GRB160821937,12,280.40765391014975,62.27334710865943,0.9218700647908633,0.5
GRB160821937,1,279.7923588039867,62.226288621156016,0.28672084051235575,0.5
GRB160821937,67,280.8151260504202,62.555598215086945,1.9269776559316019,0.5
GRB160821937,14,280.17857142857144,62.884676884117155,1.0543283315215568,0.5
GRB160821937,19,280.60169491525426,62.79067778446466,1.9189831266340622,0.5
GRB160821937,99,280.17857142857144,62.884676884117155,0.10305361429515864,0.5
GRB160821937,105,280.46689303904924,62.837679662710016,1.7804636613747025,0.5
GRB160821937,11,279.556856187291,62.414493995358065,1.5998132922995487,0.5
GRB160821937,59,279.9418604651163,62.226288621156016,2.908119775173078,0.5
GRB160821937,98,280.14406779661016,62.79067778446466,1.6322586781665573,0.5
GRB160821937,22,280.46689303904924,62.837679662710016,1.1598209543446223,0.5
GRB160821937,15,280.3787878787879,62.602623517095594,2.2718239770093382,0.5
GRB160821937,119,279.9584026622296,62.27334710865943,0.890699381213806,0.5
GRB160821937,120,279.87244897959187,62.884676884117155,2.5708355144117245,0.5
GRB160821937,4,279.2404006677796,62.36744978638359,0.9000943760407982,0.5
GRB160821937,110,279.7923588039867,62.226288621156016,0.4890903626381356,0.5
GRB160821937,89,279.8086522462562,62.27334710865943,0.2801356385351998,0.5
GRB160821937,96,280.73604060913704,62.743671240086655,2.960053833260436,0.5
GRB160821937,13,279.3813559322034,62.79067778446466,2.6858662586389035,0.5
GRB160821937,55,279.3813559322034,62.79067778446466,1.5116104647635664,0.5
GRB160821937,103,279.225,62.32040082727501,1.1747677515044008,0.5
GRB160821937,104,280.2618243243243,62.696660020273754,1.262080490542997,0.5
GRB160821937,53,280.60169491525426,62.79067778446466,1.7290358294537802,0.5
GRB160821937,115,280.7788944723618,62.46153346356341,2.038467869554759,0.5
GRB160822672,103,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,105,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,93,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,83,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,79,271.7578125,3.247006495159937,1.5938933673464921,0.54
GRB160822672,65,272.4169921875,4.031936375689341,0.4368671291282664,0.54
GRB160822672,117,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,98,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,96,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,68,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,51,271.6259765625,3.658074792001983,1.5179856791226443,0.54
GRB160822672,76,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,60,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,112,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,107,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,87,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,119,271.845703125,3.172285399222403,0.00984913154655348,0.54
GRB160822672,57,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,115,272.109375,3.545947449889951,0.6397848172468744,0.54
GRB160822672,72,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,121,272.5048828125,3.4338337038384736,0.6935592651660931,0.54
GRB160822672,122,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,69,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,70,271.9775390625,3.8075998153613284,3.2163234303511117,0.54
GRB160822672,67,271.9775390625,3.5085747119774595,0.6114653499458098,0.54
GRB160822672,63,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,77,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,125,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,89,272.4169921875,3.209645264124717,1.944874318944815,0.54
GRB160822672,56,272.4169921875,3.1349268844204516,2.5455391857200564,0.54
GRB160822672,58,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,100,272.2412109375,3.5833216984719627,1.924084419888822,0.54
GRB160822672,109,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,52,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,99,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,85,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,108,272.0654296875,3.060213841013521,2.864785633062269,0.54
GRB160822672,53,271.93359375,3.097569703691562,0.49204353583331467,0.54
GRB160822672,120,271.88964843749994,3.1349268844204516,1.8089020342150113,0.54
GRB160822672,118,272.5048828125,3.8075998153613284,0.6308400900401553,0.54
GRB160822672,80,272.4609375,3.6206974738113757,1.933019498292429,0.54
GRB160822672,124,272.15332031249994,3.060213841013521,1.6256003133571317,0.54
GRB160822672,66,272.109375,3.9197605723119295,0.6059164854883536,0.54
GRB160822672,113,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,91,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,111,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,90,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,62,272.15332031249994,3.060213841013521,1.9365517600760056,0.54
GRB160822672,86,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,84,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,64,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,75,272.0654296875,3.8075998153613284,2.00707015040548,0.54
GRB160822672,110,272.4609375,3.321733119785364,0.6601797689050943,0.54
GRB160822672,55,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,114,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,54,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,73,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,74,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,92,272.3291015625,3.209645264124717,3.2211800372731663,0.54
GRB160822672,71,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,104,271.93359375,3.097569703691562,2.455325358969634,0.54
GRB160822672,61,272.4609375,3.321733119785364,0.6665464795566076,0.54
GRB160822672,81,271.8017578125,3.3590985454671625,0.639936709197147,0.54
GRB160822672,59,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,82,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,101,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,97,271.93359375,3.6206974738113757,0.6263626300429394,0.54
GRB160822672,106,271.8017578125,3.5833216984719627,0.6650611557338866,0.54
GRB160822672,78,272.0654296875,4.106728819127483,0.0,0.54
GRB160822672,88,272.5048828125,3.209645264124717,0.7638453709248528,0.54
GRB160822672,95,272.4169921875,3.1349268844204516,0.6237062084779695,0.54
GRB160822672,94,272.4169921875,3.1349268844204516,1.2562194583485442,0.54
GRB160822672,102,272.373046875,3.545947449889951,0.6507196771831459,0.54
GRB160822672,116,271.93359375,4.069331729179069,1.7981334124632187,0.54
GRB160822672,123,271.669921875,3.844985089424938,0.22452169511879247,0.54
GRB170206453,62,213.66210937499997,14.516040811376712,1.5644416792407778,0.85
GRB170206453,53,212.2119140625,15.094787099543197,2.38989128581471,0.85
GRB170206453,123,211.9482421875,14.554576146158752,1.529204680937671,0.85
GRB170206453,84,212.7392578125,15.32672428654594,0.0,0.85
GRB170206453,118,212.7392578125,15.32672428654594,0.0,0.85
GRB170206453,112,213.134765625,14.054134161501807,1.6171560784803944,0.85
GRB170206453,116,212.7392578125,15.32672428654594,0.0,0.85
GRB170206453,99,212.65136718749997,14.940303130903516,2.65567702380336,0.85
GRB170206453,83,212.65136718749997,14.863102880534043,1.5153094937915546,0.85
GRB170206453,120,212.78320312499997,14.207997916002284,0.7588267885358567,0.85
GRB170206453,61,212.47558593749997,14.169522214770055,1.8504761998802917,0.85
GRB170206453,60,213.1787109375,15.01753114709345,1.7741744983215257,0.85
GRB170206453,97,212.87109375,14.9016995456238,0.11366708671832879,0.85
GRB170206453,65,211.9921875,14.2849689677047,2.7174060111668137,0.85
GRB170206453,103,212.60742187499997,14.054134161501807,2.5347102982672056,0.85
GRB170206453,93,212.7392578125,15.32672428654594,0.0,0.85
GRB170206453,119,212.65136718749997,14.940303130903516,1.578414273088452,0.85
GRB170206453,52,212.91503906249997,14.092590358153899,1.4856866267003144,0.85
GRB170206453,51,212.60742187499997,15.056155620613453,1.563084339927235,0.85
GRB170206453,114,212.34375,15.210723782801466,1.6433562334884433,0.85
GRB170206453,56,212.7392578125,15.32672428654594,0.0,0.85
GRB170206453,59,212.255859375,14.516040811376712,1.5179810127065303,0.85
GRB170206453,55,212.6953125,14.670222616137025,3.7047664608639805,0.85
GRB170206453,79,212.255859375,14.593118211222858,2.4506217327709536,0.85
GRB170206453,69,212.51953124999997,15.28805032494148,2.0498703466059873,0.85
GRB170206453,124,212.958984375,14.670222616137025,1.8838839255021425,0.85
GRB170206453,68,212.5634765625,15.01753114709345,2.515937018087904,0.85
GRB170206453,85,211.9921875,14.361966356587587,2.245873563921407,0.85
GRB170206453,117,212.1240234375,14.477512185929925,1.2772513558290997,0.85
GRB170206453,66,212.7392578125,15.32672428654594,0.0,0.85
GRB170206453,94,212.16796874999997,14.9789136576304,2.5881326636781603,0.85
GRB170206453,76,213.4423828125,14.863102880534043,1.5243235690643906,0.85
GRB170206453,122,213.310546875,14.361966356587587,1.3730495773866283,0.85
GRB170206453,70,212.7392578125,15.32672428654594,0.0,0.85
GRB170206453,110,212.255859375,14.361966356587587,1.527500465446845,0.85
GRB170206453,91,212.47558593749997,14.785930226053424,3.22762193910337,0.85
GRB170206453,73,212.34375,14.516040811376712,1.542883494133853,0.85
GRB170206453,78,212.51953124999997,15.28805032494148,0.025911464184530823,0.85
GRB170206453,81,213.53027343749997,14.477512185929925,1.5224360622075566,0.85
GRB170206453,96,213.53027343749997,14.246480160078065,3.5451744575642787,0.85
GRB170206453,67,213.1787109375,14.708784998033636,1.5319631877565565,0.85
GRB170206453,71,212.5634765625,14.01568442515682,2.7867394841196877,0.85
GRB170206453,100,212.7392578125,15.32672428654594,0.0,0.85
GRB170206453,125,212.6953125,15.28805032494148,1.5199572880072274,0.85
GRB170206453,88,212.65136718749997,14.169522214770055,1.5425346431574254,0.85
GRB170206453,72,213.2666015625,15.172071159203867,1.4181722465466016,0.85
GRB170206453,95,211.9482421875,14.246480160078065,2.1898447554825453,0.85
GRB170206453,58,212.080078125,14.131053035703474,1.236116463494568,0.85
GRB170206453,87,213.0908203125,15.249383497542453,2.459005647108131,0.85
GRB170206453,104,213.1787109375,14.01568442515682,2.538844273751562,0.85
GRB170206453,115,212.7392578125,15.32672428654594,0.0,0.85
GRB170206453,86,213.0029296875,14.785930226053424,1.576319090627475,0.85
GRB170206453,57,213.310546875,14.054134161501807,2.1264041857000833,0.85
GRB170206453,109,213.2666015625,14.554576146158752,1.5124928540956426,0.85
GRB170206453,82,213.310546875,14.361966356587587,0.9407134475721203,0.85
GRB170206453,113,212.7392578125,15.32672428654594,0.0,0.85
GRB170206453,63,213.0029296875,14.323464359619066,3.2195465563519283,0.85
GRB170206453,105,212.03613281249997,14.323464359619066,1.759285844190027,0.85
GRB170206453,92,212.2119140625,14.246480160078065,1.5107853447701987,0.85
GRB170206453,111,212.47558593749997,14.01568442515682,2.066528319848545,0.85
GRB170206453,106,212.29980468749997,14.708784998033636,1.3747736100875678,0.85
GRB170206453,77,211.9482421875,14.246480160078065,2.434541883650377,0.85
GRB170206453,90,213.2666015625,14.40047497940651,2.537896021382567,0.85
GRB170206453,54,212.7392578125,15.32672428654594,0.0,0.85
GRB170206453,101,212.51953124999997,15.28805032494148,1.5415331849534515,0.85
GRB170206453,98,212.7392578125,15.32672428654594,0.0,0.85
GRB170206453,80,212.2119140625,14.01568442515682,1.5479487302854733,0.85
GRB170206453,121,213.57421875,14.824513114408632,2.559611279760124,0.85
GRB170206453,89,213.57421875,14.207997916002284,1.547659528516076,0.85
GRB170206453,75,212.431640625,15.133425605267618,1.6404067107205849,0.85
GRB170206453,108,212.03613281249997,14.631667027546314,2.524600204955216,0.85
GRB170206453,64,212.7392578125,15.32672428654594,0.0,0.85
GRB170206453,107,213.310546875,14.054134161501807,1.9267283723744801,0.85
GRB170206453,102,213.310546875,14.054134161501807,1.0970792337480277,0.85
GRB170206453,74,212.7392578125,15.32672428654594,0.0,0.85
GRB170318644,10,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,3,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,70,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,79,284.37011718749994,5.82915327989879,0.7484391067435247,0.5
GRB170318644,95,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,121,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,7,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,66,283.8427734375,6.354347916611275,0.08553792260423726,0.5
GRB170318644,86,284.23828124999994,6.617143619656687,0.5863329384780129,0.5
GRB170318644,62,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,109,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,19,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,6,284.23828124999994,6.16671917407902,1.9632793253828382,0.5
GRB170318644,102,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,18,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,65,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,105,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,52,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,54,284.50195312499994,6.391881812232143,3.207013617127228,0.5
GRB170318644,110,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,55,284.7216796875,6.4294184625233015,0.5622490906296056,0.5
GRB170318644,112,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,85,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,81,284.326171875,6.542045108684462,1.9823487218053046,0.5
GRB170318644,63,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,56,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,58,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,99,284.63378906249994,6.054173916794099,1.9212564859289891,0.5
GRB170318644,114,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,87,284.150390625,6.016664062525166,0.5774937924254435,0.5
GRB170318644,21,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,78,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,93,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,122,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,51,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,60,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,101,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,96,284.1943359375,5.82915327989879,1.2691190188782575,0.5
GRB170318644,12,283.8427734375,6.4294184625233015,0.4416538746937658,0.5
GRB170318644,123,284.0185546875,5.979156796301311,0.5827810966913837,0.5
GRB170318644,94,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,59,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,100,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,88,283.9306640625,6.279288322550272,0.6946458471131516,0.5
GRB170318644,13,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,90,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,67,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,11,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,111,284.58984375,5.941652101517107,1.5492242077828993,0.5
GRB170318644,125,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,16,284.5458984375,5.979156796301311,0.587357729554307,0.5
GRB170318644,68,284.2822265625,6.354347916611275,0.566709148420531,0.5
GRB170318644,124,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,24,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,76,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,17,283.88671874999994,6.3168167589504804,0.5648549833106177,0.5
GRB170318644,104,284.23828124999994,6.16671917407902,0.5990759235589604,0.5
GRB170318644,73,284.4580078125,5.82915327989879,2.8372375951690327,0.5
GRB170318644,9,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,72,283.88671874999994,6.16671917407902,0.7203520506755058,0.5
GRB170318644,4,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,5,284.63378906249994,6.504500094011917,0.5460038987464212,0.5
GRB170318644,20,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,14,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,91,283.88671874999994,6.466957884205883,0.6062429610173082,0.5
GRB170318644,8,283.88671874999994,6.391881812232143,1.9068570417358601,0.5
GRB170318644,57,284.0625,6.692253551289724,1.9853313397826209,0.5
GRB170318644,71,284.7216796875,6.054173916794099,1.398201579413629,0.5
GRB170318644,108,284.150390625,5.941652101517107,1.916183142817268,0.5
GRB170318644,1,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,107,284.23828124999994,5.941652101517107,0.5972101488970549,0.5
GRB170318644,22,284.7216796875,6.579592944977634,0.39563269812846974,0.5
GRB170318644,89,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,106,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,2,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,118,284.4140625,6.016664062525166,0.7147034482999701,0.5
GRB170318644,97,284.50195312499994,5.866650359896184,0.5875548522596888,0.5
GRB170318644,69,284.1943359375,5.979156796301311,2.628958705345488,0.5
GRB170318644,82,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,115,284.150390625,6.091686375723768,1.9126508633251569,0.5
GRB170318644,84,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,75,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,15,283.8427734375,6.4294184625233015,0.1814659202002137,0.5
GRB170318644,64,284.1943359375,5.82915327989879,3.123898309424347,0.5
GRB170318644,113,284.63378906249994,6.6546971494981335,2.6518731881558284,0.5
GRB170318644,74,283.9306640625,6.504500094011917,1.9583879596839393,0.5
GRB170318644,120,284.5458984375,6.729812841830579,0.31206398910999367,0.5
GRB170318644,83,283.974609375,6.3168167589504804,0.6016824359874746,0.5
GRB170318644,53,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,61,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,103,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,117,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,77,284.1064453125,5.9041499615771755,0.5994484822185429,0.5
GRB170318644,23,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,92,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,98,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,80,284.23828124999994,6.241762590721905,2.453629264391996,0.5
GRB170318644,116,284.150390625,6.767375037931259,0.0,0.5
GRB170318644,119,284.50195312499994,6.16671917407902,1.9409674719999046,0.5
GRB170403583,92,259.80468749999994,17.856895095545468,0.5493411143799464,0.7
GRB170403583,8,259.27734375,17.935292196702747,1.8681642175825126,0.7
GRB170403583,87,259.2333984375,17.896089316234637,2.2563866384451847,0.7
GRB170403583,70,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,74,259.93652343749994,18.367102353048068,0.628439647852213,0.7
GRB170403583,51,258.79394531249994,18.367102353048068,1.88391028968568,0.7
GRB170403583,61,259.1455078125,18.839404547275464,3.1878469243217946,0.7
GRB170403583,54,259.365234375,18.485055379394268,0.564929602906722,0.7
GRB170403583,71,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,53,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,116,259.716796875,18.957686545442044,0.46152296597699316,0.7
GRB170403583,106,259.1015625,17.778532537286594,0.9214040112423414,0.7
GRB170403583,81,259.8486328125,17.896089316234637,0.4764628199027434,0.7
GRB170403583,120,258.7060546875,18.52439107386577,1.879102891072367,0.7
GRB170403583,112,258.7060546875,18.44572871091009,0.45568969531508113,0.7
GRB170403583,55,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,19,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,22,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,72,259.5849609375,17.97450376105759,0.4982023449216255,0.7
GRB170403583,108,259.365234375,18.799995749310753,0.5511319820227327,0.7
GRB170403583,78,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,73,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,80,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,125,259.4970703125,17.97450376105759,1.735623953645448,0.7
GRB170403583,5,259.4091796875,18.44572871091009,1.8862613616823982,0.7
GRB170403583,103,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,21,259.54101562499994,18.092190799166445,0.5073314648657415,0.7
GRB170403583,104,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,113,259.365234375,18.17069268792467,1.8762379467291013,0.7
GRB170403583,117,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,16,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,88,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,18,259.67285156249994,18.9971324970374,0.24132057533972306,0.7
GRB170403583,82,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,119,259.67285156249994,18.76059617678493,1.9142081809955074,0.7
GRB170403583,114,258.662109375,18.406411043688024,0.4539853406007638,0.7
GRB170403583,4,258.837890625,18.799995749310753,0.5163734886483448,0.7
GRB170403583,15,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,23,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,93,259.4091796875,18.131437341008578,0.481964462091226,0.7
GRB170403583,75,259.4970703125,17.817709510570225,0.5410993756585564,0.7
GRB170403583,124,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,20,258.79394531249994,18.68182460772249,3.202084465677393,0.7
GRB170403583,107,259.4091796875,18.209956864283,1.8696240089221394,0.7
GRB170403583,62,259.18945312499994,18.957686545442044,0.4403529425266287,0.7
GRB170403583,59,259.365234375,19.036587800245798,0.5823713323658448,0.7
GRB170403583,66,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,12,258.662109375,18.17069268792467,1.1923254019855332,0.7
GRB170403583,1,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,2,259.05761718749994,18.288511803019674,0.47225658720708646,0.7
GRB170403583,101,259.93652343749994,18.76059617678493,0.8535084420165886,0.7
GRB170403583,121,259.7607421875,17.817709510570225,0.6369079485150093,0.7
GRB170403583,122,258.9697265625,18.918249920130066,1.9088425329445096,0.7
GRB170403583,96,259.453125,18.17069268792467,1.8747170484092368,0.7
GRB170403583,86,259.93652343749994,18.76059617678493,1.0829047046367513,0.7
GRB170403583,102,259.892578125,17.935292196702747,0.474308305436499,0.7
GRB170403583,89,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,83,258.75,18.64245256113864,1.613192324687587,0.7
GRB170403583,111,259.80468749999994,18.878822595819415,1.8691929986294964,0.7
GRB170403583,98,259.892578125,18.799995749310753,0.3183460613688652,0.7
GRB170403583,99,259.365234375,17.935292196702747,3.7000165492790873,0.7
GRB170403583,110,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,76,259.5849609375,17.817709510570225,0.3062174301451139,0.7
GRB170403583,90,259.98046875,18.64245256113864,1.9407058078797794,0.7
GRB170403583,118,259.4091796875,18.131437341008578,0.47443103152314436,0.7
GRB170403583,14,259.18945312499994,18.56373581909523,1.9223367605596073,0.7
GRB170403583,97,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,123,259.8486328125,18.209956864283,0.37533856147226147,0.7
GRB170403583,6,259.62890625,18.878822595819415,2.347853684349508,0.7
GRB170403583,84,258.92578124999994,18.01372403344996,0.5379746930808293,0.7
GRB170403583,100,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,24,259.93652343749994,18.367102353048068,0.4703453482492311,0.7
GRB170403583,67,259.453125,18.249229894495855,0.45739859533414917,0.7
GRB170403583,115,259.365234375,17.935292196702747,0.1659005070700373,0.7
GRB170403583,52,259.013671875,18.957686545442044,0.09282967595038571,0.7
GRB170403583,10,259.67285156249994,18.44572871091009,0.5036585553958055,0.7
GRB170403583,13,259.365234375,17.935292196702747,1.8760083335411792,0.7
GRB170403583,11,258.662109375,18.249229894495855,3.0390644585717004,0.7
GRB170403583,95,258.7060546875,18.68182460772249,0.5393473431831548,0.7
GRB170403583,58,258.9697265625,17.817709510570225,2.0292903074828375,0.7
GRB170403583,65,259.365234375,18.01372403344996,0.45745609324859504,0.7
GRB170403583,77,258.92578124999994,18.56373581909523,0.585166830870709,0.7
GRB170403583,109,258.9697265625,18.839404547275464,0.9747794143494158,0.7
GRB170403583,9,259.892578125,17.935292196702747,2.0859970045183718,0.7
GRB170403583,60,259.1455078125,17.896089316234637,3.1637992588654664,0.7
GRB170403583,17,259.62890625,18.485055379394268,0.5191179830492471,0.7
GRB170403583,63,259.7607421875,18.76059617678493,1.8820340987796087,0.7
GRB170403583,3,259.93652343749994,18.209956864283,1.8755203004317451,0.7
GRB170403583,56,259.67285156249994,18.9971324970374,0.35267171743269315,0.7
GRB170403583,68,259.365234375,18.721205804604466,0.49964135305131446,0.7
GRB170403583,69,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,7,259.80468749999994,18.56373581909523,0.4704586417114658,0.7
GRB170403583,57,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,94,258.92578124999994,18.406411043688024,0.4989981018041838,0.7
GRB170403583,64,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,105,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,91,259.716796875,17.856895095545468,3.2090895566917674,0.7
GRB170403583,79,259.18945312499994,19.036587800245798,0.0,0.7
GRB170403583,85,259.7607421875,18.918249920130066,1.781578583658838,0.7
GRB170708046,78,335.6982421875,20.264481067727516,0.0,0.5
GRB170708046,111,335.6982421875,20.264481067727516,0.0,0.5
GRB170708046,66,335.6982421875,20.264481067727516,0.0,0.5
GRB170708046,119,335.6982421875,20.264481067727516,0.0,0.5
GRB170708046,125,335.6982421875,20.264481067727516,0.0,0.5
GRB170708046,100,335.6982421875,20.264481067727516,0.0,0.5
GRB170708046,10,336.181640625,19.431660777980042,1.0906397698621295,0.5
GRB170708046,24,335.6982421875,20.264481067727516,0.0,0.5
GRB170708046,68,335.6982421875,20.264481067727516,0.0,0.5
GRB170708046,19,336.181640625,20.145237419392288,0.05749363110561317,0.5
GRB170708046,115,336.3134765625,19.86735476489602,0.5124433321555473,0.5
GRB170708046,52,336.357421875,19.748411549486093,0.35682369106783074,0.5
GRB170708046,74,335.65429687499994,19.669165327368816,1.947808527241949,0.5
GRB170708046,67,336.3134765625,19.86735476489602,0.4992041473696006,0.5
GRB170708046,91,335.6982421875,20.264481067727516,0.0,0.5
GRB170708046,17,335.6982421875,20.264481067727516,0.0,0.5
GRB170708046,101,335.6982421875,20.264481067727516,0.0,0.5
GRB170708046,73,335.6982421875,20.264481067727516,0.0,0.5
GRB170708046,59,336.0498046875,19.86735476489602,3.3016783989177534,0.5
GRB170708046,16,335.6982421875,20.264481067727516,0.0,0.5
GRB170708046,88,335.6982421875,20.264481067727516,0.0,0.5
GRB170708046,90,335.6982421875,20.264481067727516,0.0,0.5
