GRB,transit,seed,ra_max,dec_max,max_sigma,region_size_deg,trials_factor,p_pre,p_post,sigma_post
GRB200415367,transit_1,GRB200415367_transit_1FINAL_C0,12.0849609375,-25.447729744851912,0.5000043586106807,0.3,1.0,0.30853600421196536,0.30853600421196536,0.5000043586106809
GRB200415367,transit_2,GRB200415367_transit_2FINAL_C0,11.865234374999998,-25.40642689987743,4.233766503911199,0.3,1.0,1.1490477662134957e-05,1.1490477662134957e-05,4.233766503910415
GRB200605762,transit_2,GRB200605762_transit_2FINAL_C0,96.28281622911695,50.96511443959187,0.2428410904437767,0.3,1.0,0.40406425128797774,0.40406425128797774,0.24284109044377686
