GRB,transit,seed,ra_max,dec_max,max_sigma,region_size_deg,trials_factor,p_pre,p_post,sigma_post
GRB150101641,transit_1,53,188.08593749999997,-10.92087092724124,1.7106103540156938,0.3,1.0,0.04357653316354382,0.04357653316354382,1.7106103540156932
GRB150101641,transit_1,23,188.26171875,-10.996860565588975,0.852623139256622,0.3,1.0,0.19693416321548984,0.19693416321548984,0.8526231392566223
GRB150101641,transit_1,119,187.91015624999997,-10.693018063891415,0.0,0.3,1.0,0.5,0.5,0.0
GRB150101641,transit_1,60,188.26171875,-11.072869793448007,0.45071846069214117,0.3,1.0,0.3260962377269503,0.3260962377269503,0.45071846069214105
GRB150101641,transit_1,103,187.91015624999997,-10.693018063891415,0.0,0.3,1.0,0.5,0.5,0.0
GRB150101641,transit_1,110,187.998046875,-11.22494761415382,2.108057922034331,0.3,1.0,0.01751298977248661,0.01751298977248661,2.1080579220343325
GRB150101641,transit_1,83,188.26171875,-11.072869793448007,1.0606727328436136,0.3,1.0,0.14441932793108114,0.14441932793108114,1.060672732843614
GRB150101641,transit_1,19,187.82226562499997,-11.072869793448007,1.9627427191437423,0.3,1.0,0.024838038310637023,0.024838038310637023,1.9627427191437432
GRB150101641,transit_1,67,187.91015624999997,-10.693018063891415,1.5734790996656292,0.3,1.0,0.0578039620411539,0.0578039620411539,1.573479099665629
GRB150101641,transit_1,16,188.173828125,-10.92087092724124,1.0943243197194075,0.3,1.0,0.1369063813883742,0.1369063813883742,1.094324319719408
GRB150101641,transit_1,107,187.91015624999997,-10.693018063891415,0.0,0.3,1.0,0.5,0.5,0.0
GRB150101641,transit_1,64,187.734375,-10.92087092724124,1.210500922032053,0.3,1.0,0.11304336858951414,0.11304336858951414,1.2105009220320535
GRB150101641,transit_1,63,188.08593749999997,-10.844900729704278,0.38964777055992206,0.3,1.0,0.34839851138163347,0.34839851138163347,0.3896477705599219
GRB150101641,transit_1,91,188.0419921875,-10.730981560440028,1.3842925717718015,0.3,1.0,0.08313444381382573,0.08313444381382573,1.384292571771802
GRB150101641,transit_1,101,188.08593749999997,-11.22494761415382,0.5944933003362833,0.3,1.0,0.2760911109882723,0.2760911109882723,0.5944933003362834
GRB150101641,transit_1,62,187.91015624999997,-11.148898759848649,1.631953721038066,0.3,1.0,0.05134461787351374,0.05134461787351374,1.6319537210380655
GRB150101641,transit_1,4,187.91015624999997,-10.693018063891415,0.0,0.3,1.0,0.5,0.5,0.0
GRB150101641,transit_1,51,188.21777343749997,-11.110881800003284,1.8329265643718347,0.3,1.0,0.03340674633257945,0.03340674633257945,1.8329265643718344
GRB150101641,transit_1,116,187.734375,-10.996860565588975,2.104924377442256,0.3,1.0,0.017648945662019133,0.017648945662019133,2.1049243774422566
GRB150101641,transit_1,76,188.08593749999997,-11.22494761415382,1.7206431376474702,0.3,1.0,0.042657800275736846,0.042657800275736846,1.7206431376474707
GRB150101641,transit_1,54,187.998046875,-11.22494761415382,2.4970001245617754,0.3,1.0,0.006262445635441538,0.006262445635441538,2.4970001245617786
GRB150101641,transit_1,1,187.91015624999997,-11.22494761415382,1.6548935810698107,0.3,1.0,0.04897304327856333,0.04897304327856333,1.6548935810698107
GRB150101641,transit_1,88,188.1298828125,-11.034862721522956,0.634357959227489,0.3,1.0,0.2629236197001007,0.2629236197001007,0.6343579592274892
