GRB,transit,seed,ra_max,dec_max,max_sigma,region_size_deg,trials_factor,p_pre,p_post,sigma_post
GRB170826369,transit_2,GRB170826369_transit_2FINAL_C0_negSig,64.3798828125,20.662626260199005,-0.0019416536230830686,0.856,32.56604444444445,0.5007746072374284,0.9999999998504743,-6.299269601707248
GRB171007498,transit_2,GRB171007498_transit_2FINAL_C0_negSig,135.49401197604791,42.90898402204685,-0.019347444287338072,0.15,1.0,0.5077180320340033,0.5077180320340033,-0.01934744428733793
GRB180204109,transit_1,GRB180204109_transit_1FINAL_C0_negSig,330.0732421875,30.952208526769944,0.03218485371108981,0.15,1.0,0.48716231745495986,0.48716231745495986,0.032184853711089936
GRB180204109,transit_2,GRB180204109_transit_2FINAL_C0_negSig,330.02929687499994,30.908722515296432,-0.00994614063696364,0.15,1.0,0.5039678706060573,0.5039678706060573,-0.009946140636963734
GRB180402406,transit_2,GRB180402406_transit_2FINAL_C0_negSig,251.8505859375,-15.01753114709345,-0.008368945927064886,0.15,1.0,0.5033386873994572,0.5033386873994572,-0.008368945927064926
GRB180418281,transit_1,GRB180418281_transit_1FINAL_C0_negSig,169.98046875,24.994170086846353,0.15682442505747948,0.15,1.0,0.4376916113092624,0.4376916113092624,0.1568244250574796
GRB180418281,transit_2,GRB180418281_transit_2FINAL_C0_negSig,170.2001953125,24.870763394735704,0.5052747994373289,0.15,1.0,0.30668292010482956,0.30668292010482956,0.5052747994373288
GRB180715755,transit_1,GRB180715755_transit_1FINAL_C0_negSig,235.10742187499994,-0.9325896730857153,-0.009677737035501389,0.15,1.0,0.5038607982158188,0.5038607982158188,-0.009677737035501427
GRB180715755,transit_2,GRB180715755_transit_2FINAL_C0_negSig,234.93164062499997,-0.9325896730857153,-0.008595823459316284,0.15,1.0,0.5034291951832368,0.5034291951832368,-0.008595823459316474
GRB180718082,transit_1,GRB180718082_transit_1FINAL_C0_negSig,335.8740234375,2.7614124684008345,-0.021645328157918003,0.15,1.0,0.5086345623255701,0.5086345623255701,-0.021645328157917875
GRB180718082,transit_2,GRB180718082_transit_2FINAL_C0_negSig,335.8740234375,2.7614124684008345,0.29391168169156345,0.15,1.0,0.3844126957281546,0.3844126957281546,0.2939116816915634
GRB180805543,transit_1,GRB180805543_transit_1FINAL_C0_negSig,25.83984375,-17.387231192738568,0.5916899203153345,0.15,1.0,0.2770291237403574,0.2770291237403574,0.5916899203153345
GRB180805543,transit_2,GRB180805543_transit_2FINAL_C0_negSig,25.8837890625,-17.582776008425412,-0.09803633784676412,0.15,1.0,0.539048280547087,0.539048280547087,-0.09803633784676417
GRB181125371,transit_1,GRB181125371_transit_1FINAL_C0_negSig,268.28613281249994,-2.537361198109366,0.2759662104908706,0.15,1.0,0.3912870094669997,0.3912870094669997,0.27596621049087067
GRB181125371,transit_2,GRB181125371_transit_2FINAL_C0_negSig,268.4619140625,-2.6867241856916024,-0.005611954934401574,0.15,1.0,0.5022388343473783,0.5022388343473783,-0.005611954934401399
GRB190427190,transit_1,GRB190427190_transit_1FINAL_C0_negSig,280.1953125,40.374917475291774,0.08008149486444868,0.15,1.0,0.46808622021593504,0.46808622021593504,0.08008149486444857
GRB190427190,transit_2,GRB190427190_transit_2FINAL_C0_negSig,280.107421875,40.374917475291774,-0.01729751957340485,0.15,1.0,0.5069003677990347,0.5069003677990347,-0.017297519573404925
GRB190515190,transit_1,GRB190515190_transit_1FINAL_C0_negSig,137.548828125,29.270428336203366,0.006150910414473013,0.907,36.56217777777778,0.4975461572457063,0.9999999999882124,-6.681969923899948
GRB190515190,transit_2,GRB190515190_transit_2FINAL_C0_negSig,136.75781249999997,29.441618639445316,-0.0001181286138228406,0.907,36.56217777777778,0.5000471264984696,0.9999999999901782,-6.7086477580421295
GRB200605762,transit_2,GRB200605762_transit_2FINAL_C0_negSig,95.81161137440759,50.6741603074456,-0.0005612158939539518,0.6,16.0,0.5002238927367786,0.9999848501671809,-4.171202344097288
GRB200623138,transit_2,GRB200623138_transit_2FINAL_C0_negSig,242.31210191082803,53.524134858106386,0.07329956345001343,0.15,1.0,0.4707838695418418,0.4707838695418418,0.07329956345001354
GRB201008443,transit_1,GRB201008443_transit_1FINAL_C0_negSig,161.741214057508,46.03041417106794,0.06301502792320608,0.15,1.0,0.47487726877602965,0.47487726877602965,0.06301502792320599
GRB201008443,transit_2,GRB201008443_transit_2FINAL_C0_negSig,161.95187165775403,46.22741776533985,-1.396395937610074,0.15,1.0,0.9187023511237462,0.9187023511237462,-1.396395937610074
GRB201214672,transit_1,GRB201214672_transit_1FINAL_C0_negSig,187.91015624999997,9.102614535132489,0.05265886384374972,0.15,1.0,0.4790018577102386,0.4790018577102386,0.05265886384374979
GRB201214672,transit_2,GRB201214672_transit_2FINAL_C0_negSig,187.8662109375,9.0648388378427,0.8209507844413231,0.15,1.0,0.20583715110913858,0.20583715110913858,0.8209507844413234
GRB210323918,transit_1,GRB210323918_transit_1FINAL_C0_negSig,317.8564453125,25.282603043311994,0.01024498809493797,0.15,1.0,0.49591291258347836,0.49591291258347836,0.010244988094938047
