GRB,transit,seed,ra_max,dec_max,max_sigma,region_size_deg,trials_factor,p_pre,p_post,sigma_post
GRB150101641,transit_1,GRB150101641_transit_1FINAL_C0_negSig,188.4375,-10.693018063891415,-0.005384551753712508,0.6,1.0,0.5021481149753686,0.5021481149753686,-0.00538455175371235
GRB150101641,transit_2,GRB150101641_transit_2FINAL_C0_negSig,188.4814453125,-10.65505931650236,0.0003615855979270865,0.6,1.0,0.499855748220146,0.499855748220146,0.00036158559792707985
GRB150110923,transit_1,GRB150110923_transit_1FINAL_C0_negSig,289.5556640625,32.79716829582364,0.004433634693949205,0.6,1.0,0.49823124145951303,0.49823124145951303,0.004433634693949228
GRB150819440,transit_2,GRB150819440_transit_2FINAL_C0_negSig,59.765625,40.08176916940402,0.004862888869073188,0.6,1.0,0.4980599956713391,0.4980599956713391,0.004862888869073277
GRB151229285,transit_1,GRB151229285_transit_1FINAL_C0_negSig,329.853515625,-20.62276511837382,-0.005245049195814863,0.6,1.0,0.5020924622928633,0.5020924622928633,-0.005245049195814687
GRB151229285,transit_2,GRB151229285_transit_2FINAL_C0_negSig,329.28222656249994,-21.141783846091244,0.004841338434345288,0.6,1.0,0.4980685929497094,0.4980685929497094,0.004841338434345404
GRB160612842,transit_1,GRB160612842_transit_1FINAL_C0_negSig,348.3984375,-25.076510065515265,-0.012062045540870684,0.6,1.0,0.5048119432701336,0.5048119432701336,-0.012062045540870623
GRB160612842,transit_2,GRB160612842_transit_2FINAL_C0_negSig,348.134765625,-25.737248532475704,-0.0006619671686593095,0.6,1.0,0.5002640866725288,0.5002640866725288,-0.0006619671686595112
GRB160624477,transit_1,GRB160624477_transit_1FINAL_C0_negSig,329.853515625,29.441618639445316,0.001169966908101235,0.6,1.0,0.49953325084017064,0.49953325084017064,0.0011699669081013352
GRB160624477,transit_2,GRB160624477_transit_2FINAL_C0_negSig,330.3369140625,29.227675596128343,-0.0017493384984045538,0.6,1.0,0.5006978847338048,0.5006978847338048,-0.0017493384984047374
GRB160714097,transit_2,GRB160714097_transit_2FINAL_C0_negSig,235.5604203152364,63.682926120934155,-0.0069426859848830975,0.6,1.0,0.5027697087284988,0.5027697087284988,-0.006942685984883171
GRB160821937,transit_1,GRB160821937_transit_1FINAL_C0_negSig,279.44628099173553,62.085084451390614,0.0006655262652609668,0.6,1.0,0.4997344934536697,0.4997344934536697,0.0006655262652608423
GRB170206453,transit_2,GRB170206453_transit_2FINAL_C0_negSig,213.2666015625,14.246480160078065,-0.013749425267219064,0.6,1.0,0.5054850542478726,0.5054850542478726,-0.013749425267219194
GRB170318644,transit_1,GRB170318644_transit_1FINAL_C0_negSig,284.5458984375,6.279288322550272,-0.0007571311387457751,0.6,1.0,0.5003020515941958,0.5003020515941958,-0.000757131138745891
