GRB,transit,seed,ra_max,dec_max,max_sigma,region_size_deg,trials_factor,p_pre,p_post,sigma_post
GRB170816599,transit_2,GRB170816599_transit_2FINAL_C0,350.771484375,13.13307660074608,0.0,0.3,1.0,0.5,0.5,0.0
GRB170817529,transit_1,GRB170817529_transit_1FINAL_C0,197.31445312499997,-23.115013277965275,0.0,0.3,1.0,0.5,0.5,0.0
GRB170817529,transit_2,GRB170817529_transit_2FINAL_C0,197.31445312499997,-23.115013277965275,0.0,0.3,1.0,0.5,0.5,0.0
GRB170826369,transit_1,GRB170826369_transit_1FINAL_C0,64.248046875,21.34188887538801,0.0,0.3,1.0,0.5,0.5,0.0
GRB170826369,transit_2,GRB170826369_transit_2FINAL_C0,64.42382812499999,21.34188887538801,0.0,0.3,1.0,0.5,0.5,0.0
GRB171007498,transit_2,GRB171007498_transit_2FINAL_C0,135.4058116232465,43.1082463090419,0.0,0.3,1.0,0.5,0.5,0.0
GRB180204109,transit_1,GRB180204109_transit_1FINAL_C0,329.94140625,31.08278558711072,0.0,0.3,1.0,0.5,0.5,0.0
GRB180204109,transit_2,GRB180204109_transit_2FINAL_C0,330.0732421875,31.126351123737685,0.0,0.3,1.0,0.5,0.5,0.0
GRB180402406,transit_2,GRB180402406_transit_2FINAL_C0,251.89453124999997,-14.670222616137025,0.0,0.3,1.0,0.5,0.5,0.0
GRB180418281,transit_1,GRB180418281_transit_1FINAL_C0,170.0244140625,25.200124012774182,0.0,0.3,1.0,0.5,0.5,0.0
GRB180418281,transit_2,GRB180418281_transit_2FINAL_C0,170.24414062499997,24.829655231048932,0.0,0.3,1.0,0.5,0.5,0.0
GRB180715755,transit_1,GRB180715755_transit_1FINAL_C0,235.01953124999997,-0.6341459233606486,0.0,0.3,1.0,0.5,0.5,0.0
GRB180715755,transit_2,GRB180715755_transit_2FINAL_C0,235.01953124999997,-0.6341459233606486,0.0,0.3,1.0,0.5,0.5,0.0
GRB180718082,transit_1,GRB180718082_transit_1FINAL_C0,336.13769531249994,3.060213841013521,0.0,0.3,1.0,0.5,0.5,0.0
GRB180718082,transit_2,GRB180718082_transit_2FINAL_C0,335.9619140625,3.060213841013521,0.0,0.3,1.0,0.5,0.5,0.0
GRB180805543,transit_1,GRB180805543_transit_1FINAL_C0,25.751953125,-17.230945786520024,0.0,0.3,1.0,0.5,0.5,0.0
GRB180805543,transit_2,GRB180805543_transit_2FINAL_C0,25.927734374999996,-17.230945786520024,0.0,0.3,1.0,0.5,0.5,0.0
GRB181125371,transit_1,GRB181125371_transit_1FINAL_C0,268.330078125,-2.3506816057075497,0.0,0.3,1.0,0.5,0.5,0.0
GRB181125371,transit_2,GRB181125371_transit_2FINAL_C0,268.505859375,-2.3506816057075497,0.0,0.3,1.0,0.5,0.5,0.0
GRB190427190,transit_1,GRB190427190_transit_1FINAL_C0,280.2392578125,40.62018519067267,0.0,0.3,1.0,0.5,0.5,0.0
GRB190427190,transit_2,GRB190427190_transit_2FINAL_C0,280.283203125,40.5710598014392,0.0,0.3,1.0,0.5,0.5,0.0
GRB190515190,transit_1,GRB190515190_transit_1FINAL_C0,137.6806640625,29.57020098208185,0.0,0.3,1.0,0.5,0.5,0.0
GRB190515190,transit_2,GRB190515190_transit_2FINAL_C0,137.50488281249997,29.484461283701357,0.0,0.3,1.0,0.5,0.5,0.0
GRB200605762,transit_2,GRB200605762_transit_2FINAL_C0,95.67226890756304,51.20737625623134,0.0,0.3,1.0,0.5,0.5,0.0
GRB200623138,transit_2,GRB200623138_transit_2FINAL_C0,242.1346153846154,53.7645606624182,0.0,0.3,1.0,0.5,0.5,0.0
GRB201008443,transit_1,GRB201008443_transit_1FINAL_C0,161.79721030042916,46.3750811884355,0.0,0.3,1.0,0.5,0.5,0.0
GRB201008443,transit_2,GRB201008443_transit_2FINAL_C0,161.70064377682402,46.3750811884355,0.0,0.3,1.0,0.5,0.5,0.0
GRB201214672,transit_1,GRB201214672_transit_1FINAL_C0,187.8662109375,9.367157152601578,0.0,0.3,1.0,0.5,0.5,0.0
GRB201214672,transit_2,GRB201214672_transit_2FINAL_C0,188.1298828125,9.291553238770263,0.0,0.3,1.0,0.5,0.5,0.0
GRB210323918,transit_1,GRB210323918_transit_1FINAL_C0,317.76855468749994,25.613083216401805,0.0,0.3,1.0,0.5,0.5,0.0
GRB210323918,transit_2,GRB210323918_transit_2FINAL_C0,317.900390625,25.654457288431175,0.0,0.3,1.0,0.5,0.5,0.0
GRB210618072,transit_2,GRB210618072_transit_2FINAL_C0,235.70739549839226,46.32586852258889,0.0,0.3,1.0,0.5,0.5,0.0
GRB210827416,transit_1,GRB210827416_transit_1FINAL_C0,174.77459016393445,56.06445753456042,0.0,0.3,1.0,0.5,0.5,0.0
GRB210827416,transit_2,GRB210827416_transit_2FINAL_C0,174.89754098360655,56.06445753456042,0.0,0.3,1.0,0.5,0.5,0.0
GRB211024065,transit_1,GRB211024065_transit_1FINAL_C0,27.94921875,-6.692253551289738,0.0,0.3,1.0,0.5,0.5,0.0
GRB220412713,transit_1,GRB220412713_transit_1FINAL_C0,320.75683593749994,0.07460390065516265,0.0,0.3,1.0,0.5,0.5,0.0
GRB220412713,transit_2,GRB220412713_transit_2FINAL_C0,320.888671875,0.03730194242227469,0.0,0.3,1.0,0.5,0.5,0.0
GRB220418720,transit_1,GRB220418720_transit_1FINAL_C0,224.25292968749997,-17.27000469497446,0.0,0.3,1.0,0.5,0.5,0.0
GRB220418720,transit_2,GRB220418720_transit_2FINAL_C0,224.25292968749997,-17.27000469497446,0.0,0.3,1.0,0.5,0.5,0.0
GRB220511571,transit_1,GRB220511571_transit_1FINAL_C0,287.40234375,18.01372403344996,0.0,0.3,1.0,0.5,0.5,0.0
GRB220511571,transit_2,GRB220511571_transit_2FINAL_C0,287.2705078125,17.97450376105759,0.0,0.3,1.0,0.5,0.5,0.0
GRB220617772,transit_1,GRB220617772_transit_1FINAL_C0,156.84082031249997,15.791376182375785,0.0,0.3,1.0,0.5,0.5,0.0
GRB220617772,transit_2,GRB220617772_transit_2FINAL_C0,157.1923828125,15.713861048008212,0.0,0.3,1.0,0.5,0.5,0.0
GRB221120895,transit_1,GRB221120895_transit_1FINAL_C0,41.18567103935419,43.45659455734046,0.0,0.3,1.0,0.5,0.5,0.0
GRB221120895,transit_2,GRB221120895_transit_2FINAL_C0,41.18567103935419,43.45659455734046,0.0,0.3,1.0,0.5,0.5,0.0
GRB230228244,transit_1,GRB230228244_transit_1FINAL_C0,18.23316062176166,44.7465164986992,0.0,0.3,1.0,0.5,0.5,0.0
GRB230228244,transit_2,GRB230228244_transit_2FINAL_C0,18.23316062176166,44.7465164986992,0.0,0.3,1.0,0.5,0.5,0.0
GRB230512269,transit_1,GRB230512269_transit_1FINAL_C0,295.4443359375,38.68218745348943,0.0,0.3,1.0,0.5,0.5,0.0
GRB230512269,transit_2,GRB230512269_transit_2FINAL_C0,295.35644531249994,38.68218745348943,0.0,0.3,1.0,0.5,0.5,0.0
GRB230812790,transit_1,GRB230812790_transit_1FINAL_C0,249.39578713968956,47.84758833941295,0.0,0.3,1.0,0.5,0.5,0.0
GRB230812790,transit_2,GRB230812790_transit_2FINAL_C0,249.5182724252492,47.79862362174846,0.0,0.3,1.0,0.5,0.5,0.0
